Locality_Number,Outbreak_Years,Latitude,Longitude,Zone,Locality_Name,Recurrence_Level,Fjord_Position,Is_Persistent,Distance_to_Salmon_River_km,Nearest_Salmon_River,River_Zone,Salmon_Index,Trout_Score,Salmon_Distance_Category,Salmon_Pressure,Trout_Pressure
36917,4,64.21093,10.115183,Zone 3: Mid (63-66°N),Drevflesa,Occasional (3-5 years),Mid-Fjord,False,74.3,Namsen,Zone 4,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
36937,2,69.15137,16.906532,Zone 5: Arctic (69-71°N),Hallvardsøya,Sporadic (0-2 years),Inner Fjord,False,65.7,Målselva,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
37057,3,68.90805,17.407818,Zone 4: Northern (66-69°N),Mjøsund Vest,Occasional (3-5 years),Inner Fjord,False,45.0,Målselva,Zone 4,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
37077,0,65.19105,12.6723,Zone 3: Mid (63-66°N),Oksbåsen,Sporadic (0-2 years),Mid-Fjord,False,72.2,Vefsna,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
37177,1,64.769165,10.62895,Zone 3: Mid (63-66°N),Djuptaren,Sporadic (0-2 years),Mid-Fjord,False,51.3,Namsen,Zone 4,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
37197,5,63.770084,8.476033,Zone 3: Mid (63-66°N),Ruggstein,Occasional (3-5 years),Mid-Fjord,False,84.2,Orkla,Zone 3,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
37217,6,68.92503,16.3452,Zone 4: Northern (66-69°N),Dale,Recurrent (6-8 years),Inner Fjord,False,86.8,Målselva,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
37237,2,70.64533,22.694317,Zone 5: Arctic (69-71°N),Børfjord,Sporadic (0-2 years),Mid-Fjord,False,85.3,Altaelva,Zone 5,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
37297,1,70.08445,20.090366,Zone 5: Arctic (69-71°N),Larstangen,Sporadic (0-2 years),Mid-Fjord,False,99.3,Reisa,Zone 4,80,2,Moderate (50-100km),High Salmon Pressure,Medium Sea Trout
37357,2,69.57837,17.994267,Zone 5: Arctic (69-71°N),Brensholmen,Sporadic (0-2 years),Inner Fjord,False,67.5,Målselva,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
37557,1,70.24665,22.887466,Zone 5: Arctic (69-71°N),Davatluft,Sporadic (0-2 years),Mid-Fjord,False,40.5,Altaelva,Zone 5,100,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
37717,3,63.592167,9.339833,Zone 3: Mid (63-66°N),Vassgåsholmen,Occasional (3-5 years),Mid-Fjord,False,39.8,Orkla,Zone 3,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
37797,1,62.379417,6.889783,Zone 2: Western (60-63°N),Skjortneset II,Sporadic (0-2 years),Mid-Fjord,False,18.3,Norddalselva,Zone 3,60,1,Very Close to Salmon River (<20km),Moderate Salmon Pressure,Low Sea Trout
37857,2,65.93428,12.071567,Zone 3: Mid (63-66°N),Seiskjæret,Sporadic (0-2 years),Mid-Fjord,False,53.6,Vefsna,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
38037,0,65.5826,12.4032,Zone 3: Mid (63-66°N),Andalsvågen I,Sporadic (0-2 years),Mid-Fjord,False,43.9,Vefsna,Zone 4,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
38057,0,65.68491,12.3393,Zone 3: Mid (63-66°N),Hamnsundet I,Sporadic (0-2 years),Mid-Fjord,False,41.5,Vefsna,Zone 4,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
38217,2,61.01673,4.950517,Zone 2: Western (60-63°N),Hardbakkeneset,Sporadic (0-2 years),Mid-Fjord,False,62.5,Gaula (Sunnfjord),Zone 2,70,2,Moderate (50-100km),Moderate Salmon Pressure,Medium Sea Trout
38277,2,64.35658,10.424967,Zone 3: Mid (63-66°N),Nordre Skokkeløy,Sporadic (0-2 years),Mid-Fjord,False,54.2,Namsen,Zone 4,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
38297,2,66.03118,12.02305,Zone 4: Northern (66-69°N),Sør Gåsvær,Sporadic (0-2 years),Inner Fjord,False,59.5,Vefsna,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
38517,5,66.47767,12.7355,Zone 4: Northern (66-69°N),Måvær,Occasional (3-5 years),Inner Fjord,False,59.9,Ranfjorden rivers,Zone 4,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
38577,4,61.14635,5.08115,Zone 2: Western (60-63°N),Skreda,Occasional (3-5 years),Mid-Fjord,False,47.8,Gaula (Sunnfjord),Zone 2,70,2,Close to Salmon River (20-50km),Moderate Salmon Pressure,Medium Sea Trout
38697,4,63.980415,9.865033,Zone 3: Mid (63-66°N),Takflua,Occasional (3-5 years),Mid-Fjord,False,74.0,Stjørdalselva,Zone 3,90,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
38757,3,68.61298,14.34655,Zone 4: Northern (66-69°N),Gaukværøy,Occasional (3-5 years),Inner Fjord,False,173.1,Målselva,Zone 4,95,3,Far from Salmon River (>100km),Very High Salmon Pressure,High Sea Trout
38777,3,63.647266,8.699267,Zone 3: Mid (63-66°N),Hallarvik,Occasional (3-5 years),Mid-Fjord,False,67.2,Orkla,Zone 3,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
38797,3,63.852734,8.591083,Zone 3: Mid (63-66°N),Oløya N,Occasional (3-5 years),Mid-Fjord,False,86.0,Orkla,Zone 3,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
38817,1,65.47945,12.176217,Zone 3: Mid (63-66°N),Skjåvikodden I,Sporadic (0-2 years),Mid-Fjord,False,59.2,Vefsna,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
38857,3,71.017784,25.38915,Zone 5: Arctic (69-71°N),Vannfjorden,Occasional (3-5 years),Mid-Fjord,False,80.2,Børselva,Zone 5,75,1,Moderate (50-100km),High Salmon Pressure,Low Sea Trout
38877,2,70.80725,25.81915,Zone 5: Arctic (69-71°N),Jernøya,Sporadic (0-2 years),Mid-Fjord,False,57.8,Børselva,Zone 5,75,1,Moderate (50-100km),High Salmon Pressure,Low Sea Trout
38957,1,59.194965,5.478617,Zone 1: Southern (58-60°N),Låderskjera,Sporadic (0-2 years),Mid-Fjord,False,57.3,Etneelva,Zone 2,75,2,Moderate (50-100km),High Salmon Pressure,Medium Sea Trout
38997,3,63.664566,8.428517,Zone 3: Mid (63-66°N),Ilsøya 2,Occasional (3-5 years),Mid-Fjord,False,79.5,Orkla,Zone 3,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
39197,3,60.992134,4.697483,Zone 2: Western (60-63°N),Kverhelleskjeret,Occasional (3-5 years),Mid-Fjord,False,74.7,Gaula (Sunnfjord),Zone 2,70,2,Moderate (50-100km),Moderate Salmon Pressure,Medium Sea Trout
39217,0,63.421917,8.207483,Zone 3: Mid (63-66°N),Hårkallbåen,Sporadic (0-2 years),Mid-Fjord,False,63.2,Surna,Zone 3,80,2,Moderate (50-100km),High Salmon Pressure,Medium Sea Trout
39237,0,61.4837,5.137283,Zone 2: Western (60-63°N),Sandkvia,Sporadic (0-2 years),Mid-Fjord,False,36.6,Gaula (Sunnfjord),Zone 2,70,2,Close to Salmon River (20-50km),Moderate Salmon Pressure,Medium Sea Trout
39377,0,61.916332,5.06495,Zone 2: Western (60-63°N),Husevågøy,Sporadic (0-2 years),Mid-Fjord,False,64.1,Jølstra,Zone 2,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
39437,2,61.707684,4.911383,Zone 2: Western (60-63°N),Hovden,Sporadic (0-2 years),Mid-Fjord,False,57.3,Jølstra,Zone 2,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
39477,2,61.872215,5.953667,Zone 2: Western (60-63°N),Hundvika Aust,Sporadic (0-2 years),Mid-Fjord,False,41.6,Jølstra,Zone 2,80,3,Close to Salmon River (20-50km),High Salmon Pressure,High Sea Trout
39537,2,64.683815,11.36595,Zone 3: Mid (63-66°N),Gyltneset,Sporadic (0-2 years),Mid-Fjord,False,21.5,Namsen,Zone 4,100,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
39577,5,62.015816,5.2099,Zone 2: Western (60-63°N),Silda,Occasional (3-5 years),Mid-Fjord,False,68.1,Jølstra,Zone 2,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
39597,0,65.25203,11.5664,Zone 3: Mid (63-66°N),Gåsflestaren,Sporadic (0-2 years),Mid-Fjord,False,83.9,Namsen,Zone 4,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
39617,2,63.416634,7.79165,Zone 3: Mid (63-66°N),Svanøya,Sporadic (0-2 years),Mid-Fjord,False,73.6,Surna,Zone 3,80,2,Moderate (50-100km),High Salmon Pressure,Medium Sea Trout
39657,3,61.80602,5.0683,Zone 2: Western (60-63°N),Skipperdalsneset,Occasional (3-5 years),Mid-Fjord,False,55.7,Jølstra,Zone 2,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
39777,2,68.50135,14.585667,Zone 4: Northern (66-69°N),Ytre Hadseløya,Sporadic (0-2 years),Inner Fjord,False,160.0,Saltdalselva,Zone 4,85,2,Far from Salmon River (>100km),High Salmon Pressure,Medium Sea Trout
39917,2,61.79855,5.131133,Zone 2: Western (60-63°N),Fureneset,Sporadic (0-2 years),Mid-Fjord,False,52.6,Jølstra,Zone 2,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
39937,2,62.77625,6.78015,Zone 2: Western (60-63°N),Orholmen,Sporadic (0-2 years),Mid-Fjord,False,56.3,Rauma,Zone 3,90,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
39957,4,63.873585,8.4714,Zone 3: Mid (63-66°N),Flatøyan,Occasional (3-5 years),Mid-Fjord,False,91.9,Orkla,Zone 3,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
39997,1,67.42153,14.031683,Zone 4: Northern (66-69°N),Helligvær Ø,Sporadic (0-2 years),Inner Fjord,False,60.2,Beiarvassdraget,Zone 4,75,2,Moderate (50-100km),High Salmon Pressure,Medium Sea Trout
40017,5,70.51192,23.751883,Zone 5: Arctic (69-71°N),Stangnes,Occasional (3-5 years),Mid-Fjord,False,69.6,Børselva,Zone 5,75,1,Moderate (50-100km),High Salmon Pressure,Low Sea Trout
40037,3,59.344616,5.8946,Zone 1: Southern (58-60°N),Smedholmen,Occasional (3-5 years),Mid-Fjord,False,30.7,Etneelva,Zone 2,75,2,Close to Salmon River (20-50km),High Salmon Pressure,Medium Sea Trout
40117,2,65.161736,11.968417,Zone 3: Mid (63-66°N),Otervika,Sporadic (0-2 years),Mid-Fjord,False,77.1,Namsen,Zone 4,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
40118,3,68.92783,15.42875,Zone 4: Northern (66-69°N),Svindalen I,Occasional (3-5 years),Inner Fjord,False,123.3,Målselva,Zone 4,95,3,Far from Salmon River (>100km),Very High Salmon Pressure,High Sea Trout
40137,3,63.937283,9.780317,Zone 3: Mid (63-66°N),Lønngrunnen,Occasional (3-5 years),Mid-Fjord,False,71.0,Orkla,Zone 3,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
40217,2,69.875916,18.249,Zone 5: Arctic (69-71°N),Fellesholmen,Sporadic (0-2 years),Mid-Fjord,False,98.2,Målselva,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
40297,1,61.506382,5.05,Zone 2: Western (60-63°N),Gnarnesvika,Sporadic (0-2 years),Mid-Fjord,False,41.7,Gaula (Sunnfjord),Zone 2,70,2,Close to Salmon River (20-50km),Moderate Salmon Pressure,Medium Sea Trout
40357,0,70.721535,23.340933,Zone 5: Arctic (69-71°N),Nordnesbukta,Sporadic (0-2 years),Mid-Fjord,False,91.8,Altaelva,Zone 5,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
40377,0,65.21104,12.250167,Zone 3: Mid (63-66°N),Klampvika N,Sporadic (0-2 years),Mid-Fjord,False,79.0,Vefsna,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
45000,1,70.01877,22.020733,Zone 5: Arctic (69-71°N),Svartberget,Sporadic (0-2 years),Mid-Fjord,False,47.0,Altaelva,Zone 5,100,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
45002,6,66.57847,12.691067,Zone 4: Northern (66-69°N),Korsvika,Recurrent (6-8 years),Inner Fjord,False,66.1,Ranfjorden rivers,Zone 4,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
45003,1,65.7725,12.245217,Zone 3: Mid (63-66°N),Ystøya,Sporadic (0-2 years),Mid-Fjord,False,43.8,Vefsna,Zone 4,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
45004,2,67.66928,15.198867,Zone 4: Northern (66-69°N),Mulen,Sporadic (0-2 years),Inner Fjord,False,64.1,Saltdalselva,Zone 4,85,2,Moderate (50-100km),High Salmon Pressure,Medium Sea Trout
45005,1,70.580536,23.6761,Zone 5: Arctic (69-71°N),Grøtnes N,Sporadic (0-2 years),Mid-Fjord,False,75.0,Børselva,Zone 5,75,1,Moderate (50-100km),High Salmon Pressure,Low Sea Trout
45010,0,68.63108,15.269267,Zone 4: Northern (66-69°N),Holand,Sporadic (0-2 years),Inner Fjord,False,136.7,Målselva,Zone 4,95,3,Far from Salmon River (>100km),Very High Salmon Pressure,High Sea Trout
45013,1,65.3103,12.326,Zone 3: Mid (63-66°N),Sandskjæret,Sporadic (0-2 years),Mid-Fjord,False,67.9,Vefsna,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
45014,1,67.75228,15.239067,Zone 4: Northern (66-69°N),Nordfoldleira I,Sporadic (0-2 years),Inner Fjord,False,73.1,Saltdalselva,Zone 4,85,2,Moderate (50-100km),High Salmon Pressure,Medium Sea Trout
45017,1,70.87483,24.616966,Zone 5: Arctic (69-71°N),Bakfjorden,Sporadic (0-2 years),Mid-Fjord,False,72.0,Børselva,Zone 5,75,1,Moderate (50-100km),High Salmon Pressure,Low Sea Trout
45018,1,62.73923,6.768683,Zone 2: Western (60-63°N),Ny-Hellaren,Sporadic (0-2 years),Mid-Fjord,False,53.8,Norddalselva,Zone 3,60,1,Moderate (50-100km),Moderate Salmon Pressure,Low Sea Trout
45023,1,66.32025,13.055833,Zone 4: Northern (66-69°N),Varpet,Sporadic (0-2 years),Inner Fjord,False,42.4,Ranfjorden rivers,Zone 4,80,3,Close to Salmon River (20-50km),High Salmon Pressure,High Sea Trout
45025,3,70.54208,23.241882,Zone 5: Arctic (69-71°N),Vegglandet,Occasional (3-5 years),Mid-Fjord,False,71.7,Altaelva,Zone 5,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
45028,0,67.14267,14.27865,Zone 4: Northern (66-69°N),Mulnesodden S,Sporadic (0-2 years),Inner Fjord,False,31.4,Beiarvassdraget,Zone 4,75,2,Close to Salmon River (20-50km),High Salmon Pressure,Medium Sea Trout
45029,2,66.24312,12.29375,Zone 4: Northern (66-69°N),Ramnøya N,Sporadic (0-2 years),Inner Fjord,False,64.3,Vefsna,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
45032,0,64.972984,11.443517,Zone 3: Mid (63-66°N),Ytterflesa,Sporadic (0-2 years),Mid-Fjord,False,52.8,Namsen,Zone 4,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
45037,0,67.174965,14.2901,Zone 4: Northern (66-69°N),Kjølvika I,Sporadic (0-2 years),Inner Fjord,False,32.9,Beiarvassdraget,Zone 4,75,2,Close to Salmon River (20-50km),High Salmon Pressure,Medium Sea Trout
45038,0,59.308735,6.165483,Zone 1: Southern (58-60°N),Hundaneset,Sporadic (0-2 years),Mid-Fjord,False,28.5,Suldalslågen,Zone 2,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
45044,1,66.53785,13.325183,Zone 4: Northern (66-69°N),Linesvika,Sporadic (0-2 years),Inner Fjord,False,40.1,Ranfjorden rivers,Zone 4,80,3,Close to Salmon River (20-50km),High Salmon Pressure,High Sea Trout
45046,2,64.80155,11.633783,Zone 3: Mid (63-66°N),Stasøya,Sporadic (0-2 years),Mid-Fjord,False,34.2,Namsen,Zone 4,100,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
45049,1,68.160866,16.333282,Zone 4: Northern (66-69°N),Bergkråa,Sporadic (0-2 years),Inner Fjord,False,124.8,Saltdalselva,Zone 4,85,2,Far from Salmon River (>100km),High Salmon Pressure,Medium Sea Trout
45050,0,65.834015,12.553983,Zone 3: Mid (63-66°N),Skarvhammaren,Sporadic (0-2 years),Mid-Fjord,False,29.8,Vefsna,Zone 4,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
45058,2,62.319283,6.978617,Zone 2: Western (60-63°N),Urdaneset,Sporadic (0-2 years),Mid-Fjord,False,11.7,Norddalselva,Zone 3,60,1,Very Close to Salmon River (<20km),Moderate Salmon Pressure,Low Sea Trout
45060,1,68.4208,16.783583,Zone 4: Northern (66-69°N),Pundsvik I,Sporadic (0-2 years),Inner Fjord,False,94.9,Målselva,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
45066,0,60.249382,6.05955,Zone 2: Western (60-63°N),Lingaholmane,Sporadic (0-2 years),Mid-Fjord,False,43.3,Vosso,Zone 2,100,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
45068,0,68.07142,13.469983,Zone 4: Northern (66-69°N),Grænholmen,Sporadic (0-2 years),Inner Fjord,False,134.2,Beiarvassdraget,Zone 4,75,2,Far from Salmon River (>100km),High Salmon Pressure,Medium Sea Trout
45070,0,70.8911,25.01295,Zone 5: Arctic (69-71°N),Kristianneset,Sporadic (0-2 years),Mid-Fjord,False,68.4,Børselva,Zone 5,75,1,Moderate (50-100km),High Salmon Pressure,Low Sea Trout
45072,0,61.911667,5.092217,Zone 2: Western (60-63°N),Bleket,Sporadic (0-2 years),Mid-Fjord,False,62.7,Jølstra,Zone 2,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
